"NDC","YEAR","MONTH"
"13733-270-01",2017,2
"13733-271-01",2017,2
"13733-272-01",2017,2
"13733-276-01",2017,2
"13733-277-01",2017,2
"13733-278-01",2017,2
"13733-279-01",2017,2
"13733-283-01",2017,2
"13733-290-01",2017,2
"13733-291-01",2017,2
"13733-292-01",2017,2
"13733-296-01",2017,2
"13733-297-01",2017,2
"13733-298-01",2017,2
"13733-299-01",2017,2
"13733-301-01",2017,3
"13733-310-01",2016,6
"13733-311-01",2016,6
"13733-313-01",2016,9
"13733-316-01",2012,2
"13733-317-01",2017,6
"13733-318-01",2017,6
"13733-321-01",2017,5
"13733-322-01",2017,5
"13733-323-01",2017,6
"13733-324-01",2017,7
"13733-325-01",2017,7
"13733-326-01",2017,7
"13733-328-01",2017,7
"13733-329-01",2017,7
"13733-330-01",2017,7
"13733-331-01",2017,11
"13733-332-01",2017,11
"13733-333-01",2017,11
"13733-334-01",2017,11
"13733-336-01",2017,11
"13733-337-01",2017,11
"13733-345-01",2017,11
"13733-346-01",2017,11
"13733-350-01",2017,11
"13733-360-01",2017,11
"13733-361-01",2017,11
"13733-370-01",2017,11
"13733-371-01",2017,11
"13733-380-01",2017,11
"13733-381-01",2017,11
"13733-390-01",2017,11
"13734-022-40",2010,5
"13734-023-40",2010,5
"13734-024-40",2010,5
"13734-025-40",2010,5
"13734-026-40",2010,5
"13734-027-40",2010,5
"13734-101-60",2012,12
"13734-102-60",2012,12
"13734-103-60",2012,12
"13734-103-61",2012,12
"13734-103-62",2012,12
"13734-103-80",2012,12
"13734-104-60",2012,12
"13734-105-60",2012,12
"13734-105-61",2012,12
"13734-105-62",2012,12
"13734-105-63",2012,12
"13734-105-80",2012,12
"13734-106-60",2012,12
"13734-106-80",2012,12
"13734-107-60",2012,12
"13734-107-61",2012,12
"13734-107-62",2012,12
"13734-107-80",2012,12
"13734-108-60",2012,12
"13734-109-60",2012,12
"13734-110-60",2012,12
"13734-111-60",2012,12
"13734-112-60",2012,12
"13734-112-80",2012,12
"13734-113-60",2012,12
"13734-113-61",2012,12
"13734-113-62",2012,12
"13734-113-80",2012,12
"13734-114-30",2012,12
"13734-115-30",2012,12
"13734-116-30",2012,12
"13734-117-30",2012,12
"13734-118-30",2012,12
"13734-119-30",2012,12
"13734-120-30",2012,12
"13734-121-30",2012,12
"13734-122-30",2012,12
"13734-123-30",2012,12
"13734-124-30",2012,12
"13734-125-30",2012,12
"13734-126-30",2012,12
"13734-127-40",2013,1
"13734-128-40",2013,1
"13734-129-30",2014,10
"13734-130-30",2014,10
"13734-131-30",2014,10
"13734-132-30",2014,10
"13734-133-30",2014,10
"13734-134-30",2014,10
"13734-135-30",2014,10
"13734-136-30",2014,10
"13734-137-30",2014,10
"13734-138-30",2014,10
"13734-139-30",2014,10
"13734-140-30",2014,10
"13734-141-30",2014,10
"13734-142-30",2014,10
"13734-143-30",2014,10
"13734-144-60",2016,2
"13734-145-60",2016,2
"13734-146-60",2016,2
"13734-147-60",2016,2
"13734-147-80",2016,2
"13734-148-60",2016,2
"13734-148-80",2016,2
"13734-149-60",2016,2
"13734-150-60",2016,2
"13734-151-60",2016,2
"13734-151-80",2016,2
"13734-152-60",2016,2
"13734-153-60",2016,2
"13734-154-60",2016,2
"13734-155-60",2016,2
"13734-156-60",2016,2
"13734-157-60",2016,12
"13734-157-61",2016,12
"13734-158-60",2016,12
"13734-158-61",2016,12
"13734-159-60",2017,3
"13925-117-01",2009,7
"13925-118-90",2009,10
"13992-001-01",2016,10
"13992-002-01",2016,12
"13992-005-01",2015,11
"13992-008-01",2017,1
"13992-009-01",2017,3
"14060-005-04",2010,9
"14060-006-03",2011,4
"14209-585-01",2009,9
"14209-585-03",2009,9
"14209-585-05",2009,9
"14209-585-06",2009,9
"14209-585-07",2009,9
"14209-585-08",2009,9
"14209-585-09",2009,9
"14209-585-10",2009,9
"14209-585-11",2009,9
"14209-585-12",2009,9
"14209-585-13",2009,9
"14209-585-14",2009,9
"14209-585-15",2009,9
"14209-585-16",2009,9
"14209-585-17",2009,9
"14209-585-18",2009,9
"14209-585-24",2009,9
"14209-585-27",2009,9
"14209-585-28",2009,9
"14209-585-55",2009,9
"14222-0000-1",2017,12
"14222-0001-1",2017,12
"14222-0420-1",2017,12
"14222-0425-1",2017,5
"14222-1005-1",2017,6
"14222-1010-1",2017,6
"14222-1015-1",2017,7
"14222-2020-1",2017,6
"14222-2022-2",2011,6
"14222-2025-1",2017,7
"14222-2060-1",2017,10
"14222-2240-2",2013,4
"14222-2250-2",2013,5
"14222-2260-1",2016,3
"14222-2265-1",2017,7
"14222-5000-1",2015,8
"14222-5020-1",2017,6
"14222-5025-1",2017,7
"14222-5030-1",2017,6
"14222-5035-1",2017,7
"14222-6000-1",2017,6
"14268-017-00",2016,4
"14319-3118-5",2005,4
"14324-001-50",2015,10
"14324-002-50",2015,10
"14324-010-00",2018,1
"14324-011-00",2018,1
"14324-012-00",2018,1
"14324-013-00",2018,1
"14324-014-00",2018,1
"14324-015-00",2018,1
"14498-001-01",2005,11
"14498-002-01",2013,5
"14498-003-01",2016,12
"14498-004-01",2016,12
"14537-966-10",2002,5
"14537-966-20",2002,5
"14537-967-75",2002,2
"14743-085-02",2005,11
"14743-101-01",2007,2
"14743-102-01",2007,2
"14743-103-01",2007,2
"14743-270-02",2016,4
"14743-285-01",2016,4
"14743-336-01",2016,12
"14743-337-01",2016,12
"14743-344-01",2017,12
"14743-536-02",2010,6
"14783-000-02",2016,11
"14783-001-02",2016,11
"14783-002-02",2016,11
"14783-003-02",2016,11
"14783-004-02",2016,11
"14783-005-02",2016,11
"14783-006-02",2016,11
"14783-007-02",2016,11
"14783-008-02",2016,11
"14783-009-20",2016,11
"14783-010-02",2012,9
"14783-010-04",2012,9
"14783-010-06",2012,9
"14783-011-05",2010,12
"14783-012-02",2012,9
"14783-013-11",2010,12
"14783-014-01",2013,4
"14783-014-04",2013,4
"14783-014-06",2013,4
"14783-015-01",2013,4
"14783-015-04",2013,4
"14783-015-06",2013,4
"14783-016-01",2013,4
"14783-016-04",2013,4
"14783-016-06",2013,4
"14783-017-01",2013,4
"14783-017-04",2013,4
"14783-017-06",2013,4
"14783-018-41",2010,8
"14783-019-01",2013,4
"14783-019-04",2013,4
"14783-019-06",2013,4
"14783-020-02",2016,11
"14783-021-02",2016,11
"14783-022-02",2016,11
"14783-023-02",2016,11
"14783-024-02",2016,11
"14783-025-01",2012,5
"14783-025-04",2012,5
"14783-025-61",2012,5
"14783-026-02",2016,11
"14783-027-02",2016,11
"14783-028-51",2010,8
"14783-029-02",2013,5
"14783-030-02",2013,5
"14783-031-02",2013,5
"14783-032-02",2013,5
"14783-033-02",2013,5
"14783-034-02",2013,5
"14783-035-41",2010,8
"14783-036-02",2016,11
"14783-037-02",2016,11
"14783-038-61",2010,8
"14783-039-51",2010,8
"14783-040-02",2016,11
"14783-041-02",2016,11
"14783-042-02",2016,11
"14783-043-02",2016,11
"14783-044-02",2016,11
"14783-045-51",2010,8
"14783-046-02",2016,11
"14783-047-02",2016,11
"14783-048-02",2016,11
"14783-049-61",2010,8
"14783-050-02",2016,11
"14783-051-02",2016,11
"14783-052-02",2016,11
"14783-053-12",2016,11
"14783-054-02",2016,11
"14783-055-61",2010,8
"14783-056-02",2013,5
"14783-057-02",2013,5
"14783-058-02",2013,5
"14783-059-02",2013,5
"14783-060-02",2013,5
"14783-061-02",2013,5
"14783-062-51",2010,8
"14783-063-02",2016,11
"14783-064-02",2016,12
"14783-065-02",2016,12
"14783-066-02",2016,12
"14783-067-02",2016,12
"14783-068-02",2016,12
"14783-069-02",2016,12
"14783-070-02",2016,12
"14783-071-02",2016,12
"14783-072-61",2010,8
"14783-073-02",2016,12
"14783-074-02",2016,12
"14783-075-02",2016,12
"14783-076-02",2016,12
"14783-077-61",2010,8
"14783-078-02",2016,12
"14783-079-02",2016,12
"14783-080-02",2017,1
"14783-081-62",2010,8
"14783-082-02",2017,1
"14783-083-62",2010,8
"14783-084-02",2017,1
"14783-085-63",2010,8
"14783-086-02",2017,1
"14783-087-02",2017,1
"14783-088-02",2017,1
"14783-089-02",2017,1
"14783-090-02",2017,1
"14783-091-81",2010,8
"14783-092-02",2017,1
"14783-093-94",2010,1
"14783-093-96",2010,1
"14783-093-97",2010,1
"14783-094-02",2011,8
"14783-094-04",2011,8
"14783-094-05",2011,8
"14783-095-02",2013,5
"14783-096-02",2013,5
"14783-097-02",2013,5
"14783-098-02",2013,5
"14783-099-02",2013,5
"14783-100-02",2013,5
"14783-101-02",2013,5
"14783-102-02",2013,5
"14783-103-02",2013,5
"14783-104-02",2013,5
"14783-105-02",2013,5
"14783-106-02",2013,5
"14783-107-02",2013,5
"14783-108-02",2013,5
"14783-109-02",2013,5
"14783-110-02",2017,1
"14783-111-02",2017,4
"14783-112-01",2017,4
"14783-113-02",2015,8
"14783-114-02",2015,8
"14783-115-02",2015,8
"14783-116-02",2015,8
"14783-117-02",2015,8
"14783-118-02",2015,8
"14783-119-02",2017,9
"14783-121-01",2011,11
"14783-140-21",2010,9
"14783-150-21",2010,9
"14783-160-21",2010,9
"14783-170-21",2010,9
"14783-200-02",2013,12
"14783-200-04",2013,12
"14783-201-06",2013,12
"14783-201-08",2013,12
"14783-202-10",2013,12
"14783-202-12",2013,12
"14783-203-14",2013,12
"14783-203-16",2013,12
"14783-204-18",2013,12
"14783-204-20",2013,12
"14783-205-22",2013,12
"14783-205-24",2013,12
"14783-206-26",2013,12
"14783-206-28",2013,12
"14783-207-30",2013,12
"14783-207-32",2013,12
"14783-208-34",2013,12
"14783-208-36",2013,12
"14783-226-02",2013,12
"14783-240-02",2010,8
"14783-241-02",2013,12
"14783-241-04",2013,12
"14783-241-06",2013,12
"14783-241-08",2013,12
"14783-242-02",2013,12
"14783-242-04",2013,12
"14783-242-06",2013,12
"14783-242-08",2013,12
"14783-243-02",2013,12
"14783-243-04",2013,12
"14783-243-06",2013,12
"14783-243-08",2013,12
"14783-244-02",2013,12
"14783-244-04",2013,12
"14783-244-06",2013,12
"14783-244-08",2013,12
"14783-245-02",2013,12
"14783-245-04",2013,12
"14783-245-06",2013,12
"14783-245-08",2013,12
"14783-246-02",2013,12
"14783-246-04",2013,12
"14783-246-06",2013,12
"14783-246-08",2013,12
"14783-247-02",2013,12
"14783-247-04",2013,12
"14783-247-06",2013,12
"14783-247-08",2013,12
"14783-248-02",2013,12
"14783-248-04",2013,12
"14783-248-06",2013,12
"14783-248-08",2013,12
"14783-249-02",2013,12
"14783-249-04",2013,12
"14783-249-06",2013,12
"14783-249-08",2013,12
"14783-250-02",2013,12
"14783-250-04",2013,12
"14783-250-06",2013,12
"14783-250-08",2013,12
"14783-251-02",2013,12
"14783-251-04",2013,12
"14783-251-06",2013,12
"14783-251-08",2013,12
"14783-252-02",2013,12
"14783-252-04",2013,12
"14783-252-06",2013,12
"14783-252-08",2013,12
"14783-253-02",2013,12
"14783-253-04",2013,12
"14783-253-06",2013,12
"14783-253-08",2013,12
"14783-254-02",2013,12
"14783-254-04",2013,12
"14783-254-06",2013,12
"14783-254-08",2013,12
"14783-255-02",2013,12
"14783-255-04",2013,12
"14783-255-06",2013,12
"14783-255-08",2013,12
"14783-256-02",2013,12
"14783-256-04",2013,12
"14783-256-06",2013,12
"14783-256-08",2013,12
"14783-266-02",2013,12
"14783-266-04",2013,12
"14783-267-06",2013,12
"14783-267-08",2013,12
"14783-268-10",2013,12
"14783-268-12",2013,12
"14783-269-14",2013,12
"14783-269-16",2013,12
"14783-270-18",2013,12
"14783-270-20",2013,12
"14783-271-22",2013,12
"14783-271-24",2013,12
"14783-272-26",2013,12
"14783-272-28",2013,12
"14783-273-30",2013,12
"14783-273-32",2013,12
"14783-274-34",2013,12
"14783-274-36",2013,12
"14783-301-02",2011,4
"14783-301-04",2011,4
"14783-301-06",2011,4
"14783-302-02",2011,6
"14783-304-02",2011,4
"14783-304-04",2011,4
"14783-304-05",2011,4
"14783-305-02",2013,5
"14783-306-02",2013,5
"14783-307-02",2013,5
"14783-308-02",2013,5
"14783-309-02",2013,5
"14783-310-02",2013,5
"14783-311-02",2013,5
"14783-312-02",2013,5
"14783-313-02",2013,5
"14783-314-02",2013,5
"14783-315-02",2013,5
"14783-316-02",2013,5
"14783-317-02",2013,5
"14783-318-02",2013,5
"14783-319-02",2013,5
"14783-320-02",2013,5
"14783-321-02",2013,5
"14783-322-02",2013,5
"14783-323-02",2013,5
"14783-324-02",2013,5
"14783-325-02",2013,5
"14783-326-02",2013,5
"14783-327-02",2013,5
"14783-328-02",2013,5
"14783-329-02",2013,5
"14783-330-02",2013,5
"14783-331-02",2013,5
"14783-332-02",2013,5
"14783-333-02",2013,5
"14783-334-02",2013,5
"14783-335-02",2013,5
"14783-336-02",2013,5
"14783-337-02",2013,5
"14783-383-01",2015,5
"14783-383-03",2015,5
"14783-383-05",2015,5
"14783-400-02",2011,9
"14783-400-04",2011,9
"14783-400-05",2011,9
"14783-434-01",2011,11
"14783-434-04",2011,11
"14783-434-05",2011,11
"14783-435-01",2012,1
"14783-437-01",2012,1
"14783-438-02",2012,2
"14783-441-02",2014,1
"14783-442-04",2014,1
"14783-443-06",2014,1
"14783-444-08",2014,1
"14783-445-10",2014,1
"14783-446-02",2012,1
"14783-446-04",2012,1
"14783-447-14",2014,1
"14783-448-02",2012,1
"14783-450-20",2014,1
"14783-451-22",2014,1
"14783-452-24",2014,1
"14783-453-12",2014,1
"14783-454-16",2014,1
"14783-455-18",2014,1
"14783-467-02",2014,1
"14783-468-04",2014,1
"14783-469-06",2014,1
"14783-470-08",2014,1
"14783-471-10",2014,1
"14783-472-12",2014,1
"14783-473-14",2014,1
"14783-474-16",2014,1
"14783-550-06",2011,4
"14783-600-02",2014,4
"14783-600-04",2014,4
"14783-601-06",2014,4
"14783-601-08",2014,4
"14783-602-10",2014,4
"14783-602-12",2014,4
"14783-603-14",2014,4
"14783-603-16",2014,4
"14783-604-18",2014,4
"14783-604-20",2014,4
"14783-605-22",2014,4
"14783-605-24",2014,4
"14783-606-26",2014,4
"14783-606-28",2014,4
"14783-607-30",2014,4
"14783-607-32",2014,4
"14783-608-30",2014,4
"14783-608-32",2014,4
"14783-660-12",2010,11
"14783-661-12",2010,11
"14783-721-02",2015,12
"14783-722-02",2015,12
"14783-723-02",2015,12
"14783-770-04",2010,11
"14783-770-31",2010,11
"14783-800-40",2014,9
"14783-801-42",2014,9
"14783-802-44",2014,9
"14783-803-02",2015,6
"14783-804-02",2015,6
"14783-810-02",2015,8
"14783-811-02",2015,8
"14783-812-02",2015,8
"14783-813-02",2015,8
"14783-814-02",2015,8
"14783-815-02",2015,8
"14783-816-02",2015,8
"14783-817-02",2015,8
"14783-818-02",2015,8
"14783-819-02",2015,8
"14783-820-02",2015,8
"14783-821-02",2015,8
"14783-822-02",2015,8
"14783-823-02",2015,8
"14783-824-02",2015,8
"14783-825-02",2015,8
"14783-826-02",2015,8
"14783-827-02",2015,8
"14783-828-02",2015,8
"14783-829-02",2015,8
"14783-830-02",2015,8
"14783-831-02",2015,8
"14783-832-02",2015,8
"14783-833-02",2015,8
"14783-834-02",2015,8
"14783-835-02",2015,8
"14783-836-02",2015,8
"14783-837-02",2015,8
"14783-838-02",2015,8
"14783-839-02",2015,8
"14783-840-02",2015,8
"14783-841-02",2015,8
"14783-842-02",2015,8
"14783-843-02",2015,8
"14783-844-02",2015,8
"14783-845-02",2015,11
"14783-846-02",2015,11
"14783-847-02",2015,11
"14783-848-02",2015,11
"14783-849-02",2015,11
"14783-850-02",2015,11
"14783-851-02",2015,11
"14783-852-02",2015,11
"14783-853-02",2015,11
"14783-856-02",2015,11
"14783-857-02",2015,11
"14783-858-02",2015,11
"14783-859-02",2015,11
"14783-860-02",2015,11
"14783-861-02",2015,11
"14783-862-02",2015,11
"14783-863-02",2015,11
"14783-864-02",2015,11
"14783-865-02",2015,12
"14783-866-02",2015,12
"14783-867-02",2015,12
"14783-868-02",2015,12
"14783-869-02",2015,12
"14783-870-02",2014,9
"14783-871-04",2014,9
"14783-872-06",2014,9
"14783-873-08",2014,9
"14783-874-10",2014,9
"14783-875-12",2014,9
"14783-876-14",2014,9
"14783-877-16",2014,9
"14783-878-18",2014,9
"14783-879-20",2014,9
"14783-880-08",2010,12
"14783-881-22",2014,9
"14783-882-24",2014,9
"14783-883-26",2014,9
"14783-884-28",2014,9
"14783-885-30",2014,9
"14783-886-01",2013,9
"14783-887-32",2014,9
"14783-888-34",2014,9
"14783-889-36",2014,9
"14783-890-38",2014,9
"14783-891-02",2014,9
"14783-892-04",2014,9
"14783-893-06",2014,9
"14783-894-08",2014,9
"14783-895-10",2014,9
"14783-896-12",2014,9
"14783-897-14",2014,9
"14783-898-16",2014,9
"14783-899-18",2014,9
"14783-900-20",2014,9
"14783-901-02",2014,10
"14783-902-24",2014,9
"14783-903-26",2014,9
"14783-904-28",2014,9
"14783-905-30",2014,9
"14783-906-32",2014,9
"14783-907-34",2014,9
"14783-908-36",2014,9
"14783-909-38",2014,9
"14783-910-40",2014,9
"14783-911-42",2014,9
"14783-912-44",2014,9
"14783-913-46",2014,9
"14783-914-48",2014,9
"14783-915-50",2014,9
"14783-940-22",2014,9
"14783-941-02",2015,12
"14783-942-02",2015,12
"14783-943-02",2015,12
"14783-944-02",2015,12
"14783-945-02",2016,6
"14783-946-02",2016,6
"14783-947-02",2016,6
"14783-948-02",2016,6
"14783-949-02",2016,6
"14783-950-02",2016,6
"14783-951-02",2016,6
"14783-952-02",2016,6
"14783-953-02",2016,6
"14783-954-02",2016,6
"14783-955-01",2016,7
"14783-956-02",2015,8
"14783-957-02",2015,8
"14783-958-02",2015,8
"14783-959-02",2015,8
"14783-960-02",2015,8
"14783-961-02",2015,8
"14783-962-02",2015,8
"14783-963-02",2015,8
"14783-964-02",2015,8
"14783-965-01",2016,8
"14783-965-02",2016,8
"14783-965-04",2016,8
"14783-965-05",2016,8
"14783-965-06",2016,8
"14783-965-08",2016,8
"14783-971-02",2016,9
"14783-990-05",2010,11
"14783-990-12",2010,11
"14783-991-02",2016,10
"14783-992-02",2016,10
"15071-652-11",2008,11
"15127-000-16",2012,11
"15127-001-56",2012,12
"15127-003-16",2012,11
"15127-004-16",2012,11
"15127-005-16",2012,11
"15127-006-16",2012,11
"15127-093-03",2017,12
"15127-094-09",2017,12
"15127-095-09",2017,12
"15127-346-06",2016,3
"15127-346-10",2016,3
"15127-413-96",2017,11
"15127-686-38",2011,3
"15338-434-09",2016,8
"15338-435-09",2016,8
"15338-457-09",2016,8
"15338-458-09",2016,8
"15370-100-50",2014,7
"15370-101-50",2014,7
"15370-102-50",2017,4
"15370-250-30",2015,6
"15370-265-30",2015,12
"15377-002-05",2005,8
"15377-002-15",2005,8
"15377-006-08",2009,5
"15377-008-01",2010,8
"15377-010-04",2011,8
"15377-012-03",2013,10
"15455-9002-9",2015,4
"15455-9551-1",2015,11
"15455-9552-1",2015,12
"15455-9557-1",2016,1
"15631-0000-0",2015,8
"15631-0000-1",2015,8
"15631-0000-2",2015,8
"15631-0000-3",2015,8
"15631-0000-4",2015,8
"15631-0000-5",2015,8
"15631-0001-0",2015,8
"15631-0001-1",2015,8
"15631-0001-2",2015,8
"15631-0001-3",2015,8
"15631-0001-4",2015,8
"15631-0001-5",2015,8
"15631-0002-0",2015,8
"15631-0002-1",2015,8
"15631-0002-2",2015,8
"15631-0002-3",2015,8
"15631-0002-4",2015,8
"15631-0002-5",2015,8
"15631-0003-0",2015,8
"15631-0003-1",2015,8
"15631-0003-2",2015,8
"15631-0003-3",2015,8
"15631-0003-4",2015,8
"15631-0003-5",2015,8
"15631-0004-0",2015,8
"15631-0004-1",2015,8
"15631-0004-2",2015,8
"15631-0004-3",2015,8
"15631-0004-4",2015,8
"15631-0004-5",2015,8
"15631-0005-0",2015,9
"15631-0005-1",2015,9
"15631-0005-2",2015,9
"15631-0005-3",2015,9
"15631-0005-4",2015,9
"15631-0005-5",2015,9
"15631-0006-0",2015,11
"15631-0006-1",2015,11
"15631-0006-2",2015,11
"15631-0006-3",2015,11
"15631-0006-4",2015,11
"15631-0006-5",2015,11
"15631-0007-0",2015,10
"15631-0007-1",2015,10
"15631-0007-2",2015,10
"15631-0007-3",2015,10
"15631-0007-4",2015,10
"15631-0007-5",2015,10
"15631-0008-0",2015,10
"15631-0008-1",2015,10
"15631-0008-2",2015,10
"15631-0008-3",2015,10
"15631-0008-4",2015,10
"15631-0008-5",2015,10
"15631-0009-0",2015,10
"15631-0009-1",2015,10
"15631-0009-2",2015,10
"15631-0009-3",2015,10
"15631-0009-4",2015,10
"15631-0009-5",2015,10
"15631-0010-0",2015,9
"15631-0010-1",2015,9
"15631-0010-2",2015,9
"15631-0010-3",2015,9
"15631-0010-4",2015,9
"15631-0010-5",2015,9
"15631-0011-0",2015,9
"15631-0011-1",2015,9
"15631-0011-2",2015,9
"15631-0011-3",2015,9
"15631-0011-4",2015,9
"15631-0011-5",2015,9
"15631-0012-0",2015,10
"15631-0012-1",2015,10
"15631-0012-2",2015,10
"15631-0012-3",2015,10
"15631-0012-4",2015,10
"15631-0012-5",2015,10
"15631-0013-0",2015,10
"15631-0013-1",2015,10
"15631-0013-2",2015,10
"15631-0013-3",2015,10
"15631-0013-4",2015,10
"15631-0013-5",2015,10
"15631-0014-0",2015,10
"15631-0014-1",2015,10
"15631-0014-2",2015,10
"15631-0014-3",2015,10
"15631-0014-4",2015,10
"15631-0014-5",2015,10
"15631-0015-0",2015,10
"15631-0015-1",2015,10
"15631-0015-2",2015,10
"15631-0015-3",2015,10
"15631-0015-4",2015,10
"15631-0015-5",2015,10
"15631-0016-0",2015,10
"15631-0016-1",2015,10
"15631-0016-2",2015,10
"15631-0016-3",2015,10
"15631-0016-4",2015,10
"15631-0016-5",2015,10
"15631-0017-0",2015,10
"15631-0017-1",2015,10
"15631-0017-2",2015,10
"15631-0017-3",2015,10
"15631-0017-4",2015,10
"15631-0017-5",2015,10
"15631-0018-0",2015,10
"15631-0018-1",2015,10
"15631-0018-2",2015,10
"15631-0018-3",2015,10
"15631-0018-4",2015,10
"15631-0018-5",2015,10
"15631-0019-0",2015,10
"15631-0019-1",2015,10
"15631-0019-2",2015,10
"15631-0019-3",2015,10
"15631-0019-4",2015,10
"15631-0019-5",2015,10
"15631-0020-0",2015,10
"15631-0020-1",2015,10
"15631-0020-2",2015,10
"15631-0020-3",2015,10
"15631-0020-4",2015,10
"15631-0020-5",2015,10
"15631-0021-0",2015,10
"15631-0021-1",2015,10
"15631-0021-2",2015,10
"15631-0021-3",2015,10
"15631-0021-4",2015,10
"15631-0021-5",2015,10
"15631-0022-0",2015,10
"15631-0022-1",2015,10
"15631-0022-2",2015,10
"15631-0022-3",2015,10
"15631-0022-4",2015,10
"15631-0022-5",2015,10
"15631-0023-0",2015,10
"15631-0023-1",2015,10
"15631-0023-2",2015,10
"15631-0023-3",2015,10
"15631-0023-4",2015,10
"15631-0023-5",2015,10
"15631-0024-0",2015,9
"15631-0024-1",2015,9
"15631-0024-2",2015,9
"15631-0024-3",2015,9
"15631-0024-4",2015,9
"15631-0024-5",2015,9
"15631-0025-0",2015,9
"15631-0025-1",2015,9
"15631-0025-2",2015,9
"15631-0025-3",2015,9
"15631-0025-4",2015,9
"15631-0025-5",2015,9
"15631-0026-0",2015,9
"15631-0026-1",2015,9
"15631-0026-2",2015,9
"15631-0026-3",2015,9
"15631-0026-4",2015,9
"15631-0026-5",2015,9
"15631-0027-0",2015,9
"15631-0027-1",2015,9
"15631-0027-2",2015,9
"15631-0027-3",2015,9
"15631-0027-4",2015,9
"15631-0027-5",2015,9
"15631-0028-0",2015,10
"15631-0028-1",2015,10
"15631-0028-2",2015,10
"15631-0028-3",2015,10
"15631-0028-4",2015,10
"15631-0028-5",2015,10
"15631-0029-0",2015,9
"15631-0029-1",2015,9
"15631-0029-2",2015,9
"15631-0029-3",2015,9
"15631-0029-4",2015,9
"15631-0029-5",2015,9
"15631-0030-0",2015,9
"15631-0030-1",2015,9
"15631-0030-2",2015,9
"15631-0030-3",2015,9
"15631-0030-4",2015,9
"15631-0030-5",2015,9
"15631-0031-0",2015,9
"15631-0031-1",2015,9
"15631-0031-2",2015,9
"15631-0031-3",2015,9
"15631-0031-4",2015,9
"15631-0031-5",2015,9
"15631-0032-0",2015,9
"15631-0032-1",2015,9
"15631-0032-2",2015,9
"15631-0032-3",2015,9
"15631-0032-4",2015,9
"15631-0032-5",2015,9
"15631-0033-0",2015,10
"15631-0033-1",2015,10
"15631-0033-2",2015,10
"15631-0033-3",2015,10
"15631-0033-4",2015,10
"15631-0033-5",2015,10
"15631-0034-0",2015,9
"15631-0034-1",2015,9
"15631-0034-2",2015,9
"15631-0034-3",2015,9
"15631-0034-4",2015,9
"15631-0034-5",2015,9
"15631-0035-0",2015,9
