"NDC","YEAR","MONTH"
"41520-197-08",2013,2
"41520-198-08",2013,2
"41520-199-08",2013,2
"41520-201-64",2012,10
"41520-203-26",2015,12
"41520-204-44",2010,3
"41520-205-23",2013,9
"41520-207-10",2011,9
"41520-208-71",2016,9
"41520-209-26",2016,4
"41520-209-28",2016,4
"41520-210-12",2010,8
"41520-210-13",2010,8
"41520-210-69",2010,8
"41520-210-86",2010,8
"41520-211-25",2013,12
"41520-213-44",2010,5
"41520-214-29",2004,7
"41520-217-71",2005,11
"41520-217-78",2005,11
"41520-218-30",2016,3
"41520-220-15",2013,6
"41520-222-00",2016,10
"41520-223-02",2011,7
"41520-223-08",2011,1
"41520-224-53",2004,1
"41520-224-62",2004,1
"41520-224-67",2004,1
"41520-226-26",2011,9
"41520-227-08",2011,1
"41520-228-03",2014,4
"41520-228-12",2014,4
"41520-228-14",2014,4
"41520-229-22",2016,10
"41520-229-39",2016,10
"41520-229-95",2016,10
"41520-230-08",2011,10
"41520-231-32",2010,7
"41520-231-40",2010,7
"41520-233-02",2011,8
"41520-234-62",2008,10
"41520-235-01",2011,5
"41520-236-32",2014,2
"41520-236-40",2014,2
"41520-238-10",2013,7
"41520-238-25",2013,7
"41520-240-08",2011,10
"41520-242-30",2013,11
"41520-242-36",2013,11
"41520-244-25",2013,12
"41520-248-75",2009,1
"41520-252-16",2010,8
"41520-255-10",2006,5
"41520-270-24",2014,6
"41520-272-62",2007,2
"41520-274-68",2017,10
"41520-279-96",2014,1
"41520-280-08",2011,10
"41520-281-08",2011,6
"41520-282-08",2011,6
"41520-283-08",2011,6
"41520-288-26",2007,8
"41520-293-08",2011,4
"41520-294-01",2012,7
"41520-295-16",2011,10
"41520-296-15",2009,6
"41520-297-04",2015,9
"41520-302-34",2012,8
"41520-302-40",2012,8
"41520-304-10",2004,5
"41520-304-72",2005,3
"41520-305-02",1993,8
"41520-306-01",2013,8
"41520-306-02",2009,10
"41520-306-03",2009,10
"41520-306-04",2013,8
"41520-308-04",2015,7
"41520-309-15",2011,2
"41520-310-26",2004,5
"41520-311-15",2004,7
"41520-311-35",2004,7
"41520-312-14",2014,9
"41520-315-14",2014,9
"41520-318-12",1989,3
"41520-318-69",1989,3
"41520-318-86",1989,3
"41520-320-07",2018,2
"41520-320-56",2018,2
"41520-321-63",2008,8
"41520-321-65",2008,8
"41520-323-65",2013,6
"41520-323-71",2013,7
"41520-325-66",2016,8
"41520-326-10",2015,5
"41520-329-10",2015,5
"41520-330-06",2013,7
"41520-332-40",2012,7
"41520-333-01",2002,4
"41520-334-16",2016,11
"41520-335-34",2013,8
"41520-335-40",2013,8
"41520-336-23",2002,4
"41520-337-34",2012,8
"41520-337-40",2013,9
"41520-339-62",2016,4
"41520-340-40",2012,9
"41520-343-40",2012,5
"41520-344-77",2009,9
"41520-349-82",2016,6
"41520-355-62",2008,5
"41520-357-40",2012,11
"41520-361-62",2004,5
"41520-361-68",2004,5
"41520-361-78",2004,5
"41520-363-16",2017,10
"41520-365-78",2012,9
"41520-368-71",2004,4
"41520-368-72",2004,4
"41520-368-78",2004,4
"41520-368-82",2004,4
"41520-370-12",2011,8
"41520-374-62",2004,4
"41520-374-78",2004,4
"41520-376-26",2004,4
"41520-376-28",2004,4
"41520-377-06",2014,5
"41520-378-04",2015,6
"41520-379-38",2012,1
"41520-381-01",2013,8
"41520-383-04",2015,4
"41520-384-21",2012,8
"41520-385-04",2015,3
"41520-388-10",2004,7
"41520-390-10",2004,6
"41520-392-02",2016,6
"41520-392-09",2016,6
"41520-396-40",2012,8
"41520-397-26",2012,8
"41520-399-16",2014,3
"41520-401-02",2014,2
"41520-401-09",2014,2
"41520-404-26",2004,4
"41520-404-28",2004,4
"41520-407-01",2013,4
"41520-409-63",2016,9
"41520-410-02",2014,2
"41520-410-03",2017,5
"41520-410-08",2017,5
"41520-410-09",2014,2
"41520-411-02",2015,3
"41520-411-03",2017,4
"41520-412-02",2015,3
"41520-412-03",2017,4
"41520-412-09",2015,3
"41520-413-27",2017,9
"41520-414-02",2015,6
"41520-415-09",2011,1
"41520-417-02",2015,6
"41520-419-26",2007,8
"41520-420-02",2015,6
"41520-421-02",2015,6
"41520-423-02",2014,2
"41520-423-09",2014,2
"41520-424-02",2014,2
"41520-425-08",2015,1
"41520-425-12",2015,1
"41520-426-54",2008,1
"41520-427-02",2016,11
"41520-428-60",2017,11
"41520-429-52",2016,9
"41520-429-60",2016,9
"41520-431-62",2004,4
"41520-431-67",2008,8
"41520-432-62",2003,12
"41520-432-80",2003,12
"41520-434-86",2013,9
"41520-435-43",2015,6
"41520-435-45",2015,6
"41520-437-71",2004,4
"41520-437-78",2004,4
"41520-440-12",2010,7
"41520-440-14",2010,7
"41520-440-30",2010,7
"41520-441-64",2004,6
"41520-443-01",2017,6
"41520-445-24",2013,6
"41520-446-48",2014,10
"41520-454-04",2015,8
"41520-456-06",2006,12
"41520-456-58",2006,12
"41520-456-60",2006,12
"41520-456-78",2006,12
"41520-458-06",2008,1
"41520-458-39",2008,1
"41520-458-66",2008,1
"41520-458-72",2008,1
"41520-458-75",2008,1
"41520-458-95",2008,1
"41520-459-34",2013,8
"41520-459-40",2013,8
"41520-460-62",2014,8
"41520-462-62",2004,7
"41520-463-62",2004,5
"41520-467-68",2004,6
"41520-468-80",2004,3
"41520-470-02",2012,9
"41520-471-02",2012,9
"41520-472-02",2012,9
"41520-473-16",2012,11
"41520-473-24",2012,11
"41520-474-02",2013,2
"41520-474-09",2013,2
"41520-475-02",2013,2
"41520-475-09",2013,2
"41520-476-02",2013,2
"41520-476-09",2013,2
"41520-478-47",2004,3
"41520-479-02",2013,2
"41520-480-16",2012,8
"41520-480-24",2012,8
"41520-482-86",2013,2
"41520-484-71",2004,4
"41520-484-76",2004,4
"41520-484-78",2004,4
"41520-484-82",2004,4
"41520-484-90",2004,4
"41520-485-47",2004,3
"41520-486-01",2015,12
"41520-487-30",2016,11
"41520-489-80",2004,3
"41520-489-82",2007,2
"41520-490-71",2004,5
"41520-491-48",2012,8
"41520-492-24",2016,5
"41520-495-71",2016,7
"41520-495-78",2016,7
"41520-496-02",2013,10
"41520-497-02",2013,10
"41520-498-39",2013,4
"41520-498-42",2013,4
"41520-498-58",2013,4
"41520-498-60",2013,4
"41520-499-02",2013,10
"41520-500-02",2013,10
"41520-501-02",2014,8
"41520-502-02",2014,8
"41520-503-02",2014,8
"41520-504-02",2014,8
"41520-506-15",2017,5
"41520-507-71",2016,8
"41520-507-72",2016,8
"41520-507-78",2016,8
"41520-507-82",2016,8
"41520-508-15",2017,5
"41520-511-40",2015,8
"41520-512-26",2016,4
"41520-513-24",2007,8
"41520-514-71",2016,9
"41520-514-78",2016,9
"41520-516-26",2006,6
"41520-516-34",2006,6
"41520-517-71",2006,5
"41520-517-78",2006,5
"41520-519-27",1992,7
"41520-520-12",2010,8
"41520-522-11",2013,11
"41520-523-26",2016,8
"41520-525-69",2007,8
"41520-527-69",2007,8
"41520-528-80",2004,3
"41520-530-11",2013,11
"41520-531-05",2011,9
"41520-532-05",2011,9
"41520-533-71",2016,7
"41520-535-15",2017,5
"41520-538-01",2016,8
"41520-540-11",2013,11
"41520-541-11",2013,11
"41520-546-63",2008,8
"41520-546-65",2008,8
"41520-550-30",2010,10
"41520-550-36",2010,10
"41520-556-09",2007,12
"41520-556-31",2007,12
"41520-558-09",2017,11
"41520-561-40",2016,4
"41520-565-46",2017,10
"41520-570-04",2017,10
"41520-571-22",2011,4
"41520-571-39",2011,4
"41520-571-95",2011,4
"41520-578-26",2004,5
"41520-580-34",2016,3
"41520-582-19",2013,1
"41520-584-01",2016,11
"41520-588-40",2013,9
"41520-590-16",2011,12
"41520-592-13",2013,9
"41520-592-86",2013,9
"41520-593-34",2017,10
"41520-595-23",2004,3
"41520-598-02",2011,6
"41520-599-02",2011,6
"41520-600-62",2010,5
"41520-601-02",2011,8
"41520-602-02",2011,7
"41520-603-02",2011,9
"41520-604-62",2004,4
"41520-604-71",2004,4
"41520-604-76",2004,6
"41520-604-78",2004,4
"41520-604-85",2004,4
"41520-604-90",2004,4
"41520-606-02",2010,8
"41520-609-62",2016,7
"41520-612-03",2014,8
"41520-612-46",2006,6
"41520-612-65",2007,3
"41520-612-75",2006,6
"41520-612-76",2007,2
"41520-612-82",2014,2
"41520-613-04",2015,12
"41520-614-11",2011,8
"41520-615-26",2016,4
"41520-615-28",2016,4
"41520-617-63",2016,10
"41520-619-40",2012,9
"41520-620-11",2013,8
"41520-621-11",2013,7
"41520-622-11",2015,1
"41520-624-26",2018,2
"41520-630-12",2010,7
"41520-632-26",2016,4
"41520-634-64",2016,5
"41520-636-26",2016,8
"41520-636-34",2017,9
"41520-639-62",2016,9
"41520-645-26",2012,5
"41520-645-34",2014,10
"41520-647-71",2004,4
"41520-647-76",2004,6
"41520-647-78",2004,4
"41520-647-85",2009,8
"41520-647-90",2009,8
"41520-648-10",2004,5
"41520-652-39",2016,9
"41520-652-42",2016,9
"41520-652-60",2016,7
"41520-656-40",2013,8
"41520-657-72",2004,3
"41520-660-26",2004,5
"41520-660-28",2013,8
"41520-666-34",2005,10
"41520-684-25",2017,12
"41520-685-26",2008,8
"41520-695-71",2016,7
"41520-701-05",2009,11
"41520-703-01",2016,8
"41520-703-02",2016,8
"41520-703-03",2017,9
"41520-704-04",2015,10
"41520-706-72",2017,7
"41520-707-02",2016,9
"41520-707-71",2016,9
"41520-709-10",2016,12
"41520-711-78",2017,11
"41520-713-40",2016,5
"41520-717-62",2016,10
"41520-719-11",2014,11
"41520-721-79",2014,6
"41520-723-16",2016,12
"41520-727-01",2017,10
"41520-727-02",2017,11
"41520-727-03",2017,9
"41520-729-10",2016,11
"41520-733-02",2014,9
"41520-734-02",2013,8
"41520-734-03",2013,6
"41520-735-66",2016,8
"41520-751-71",2012,2
"41520-751-78",2012,2
"41520-758-26",2014,5
"41520-759-26",2011,2
"41520-759-28",2011,2
"41520-763-40",2015,10
"41520-766-01",2014,7
"41520-767-26",2016,9
"41520-767-34",2016,9
"41520-770-26",2016,7
"41520-773-01",2016,4
"41520-774-24",2016,8
"41520-777-03",2015,7
"41520-778-62",2017,9
"41520-778-78",2017,9
"41520-781-06",2016,9
"41520-781-39",2016,9
"41520-781-66",2016,9
"41520-781-75",2016,9
"41520-781-95",2016,9
"41520-783-01",2016,8
"41520-785-60",2016,11
"41520-786-78",2017,12
"41520-792-25",2017,11
"41520-798-16",2009,12
"41520-798-30",2009,12
"41520-799-26",2013,9
"41520-799-34",2013,9
"41520-800-26",2016,4
"41520-800-28",2016,4
"41520-803-09",2013,11
"41520-804-43",2015,3
"41520-804-45",2015,3
"41520-807-18",2014,3
"41520-809-30",2011,4
"41520-813-53",2016,9
"41520-813-62",2016,9
"41520-813-67",2016,9
"41520-816-01",2016,10
"41520-816-02",2016,10
"41520-816-03",2016,10
"41520-817-10",2004,5
"41520-818-16",2016,12
"41520-827-11",2013,11
"41520-831-10",2016,10
"41520-837-71",2004,4
"41520-839-26",2014,8
"41520-841-26",2016,11
"41520-843-60",2017,9
"41520-843-78",2017,9
"41520-844-71",2016,9
"41520-844-78",2016,8
"41520-851-40",2012,10
"41520-852-02",2013,11
"41520-852-09",2013,11
"41520-854-78",2008,7
"41520-863-35",2012,3
"41520-865-05",2010,9
"41520-866-26",2007,8
"41520-872-48",2016,11
"41520-873-05",2009,10
"41520-878-14",2010,9
"41520-881-62",2017,9
"41520-881-67",2017,9
"41520-881-80",2017,9
"41520-890-24",2011,6
"41520-891-25",2017,11
"41520-896-65",2013,7
"41520-897-26",2004,4
"41520-897-28",2013,8
"41520-897-34",2006,12
"41520-898-04",2015,5
"41520-900-12",2004,5
"41520-900-20",2004,5
"41520-901-65",2016,10
"41520-901-72",2016,10
"41520-902-26",2016,6
"41520-902-34",2016,6
"41520-904-23",2017,7
"41520-906-26",2006,9
"41520-911-04",2011,9
"41520-913-26",2009,6
"41520-915-30",2008,2
"41520-915-55",2008,2
"41520-915-74",2008,2
"41520-916-00",2010,11
"41520-919-12",2004,5
"41520-919-20",2004,5
"41520-920-34",2015,10
"41520-927-11",2013,11
"41520-933-62",2017,12
"41520-937-26",2016,8
"41520-941-03",2017,4
"41520-941-07",2017,4
"41520-941-08",2014,1
"41520-942-34",2011,12
"41520-942-43",2011,12
"41520-942-45",2011,12
"41520-942-50",2011,12
"41520-942-99",2011,12
"41520-946-10",2011,9
"41520-950-62",2013,9
"41520-951-81",2014,8
"41520-952-64",2014,10
"41520-952-96",2014,10
"41520-956-09",2007,12
"41520-956-31",2007,12
"41520-957-02",2013,8
"41520-957-03",2013,6
"41520-958-21",2013,8
"41520-962-23",2017,11
"41520-969-09",2006,9
"41520-970-34",2015,11
"41520-973-64",2010,11
"41520-974-26",2008,4
"41520-974-34",2008,4
"41520-975-02",2013,3
"41520-976-03",2013,3
"41520-977-02",2013,3
"41520-978-02",2013,3
"41520-979-02",2013,3
"41520-982-25",2016,10
"41520-983-02",2016,10
"41520-984-14",2016,10
"41520-985-14",2016,10
"41520-986-08",2016,10
"41520-989-15",2016,12
"41520-989-35",2016,12
"41520-990-71",2016,7
"41520-990-78",2016,7
"41520-995-40",2013,8
"41520-996-04",2016,10
"41520-997-90",2017,8
"41595-1059-2",2003,2
"41595-1060-1",2017,12
"41595-1061-1",2017,12
"41595-5523-7",2010,4
"41595-5526-3",2009,12
"41595-6502-1",2012,6
"41595-6502-2",2012,6
"41595-6503-1",2012,6
"41595-6503-2",2012,6
"41900-100-01",2009,9
"41900-100-02",2009,9
"41900-110-01",2009,12
"41900-200-02",2009,10
"41900-300-02",2009,10
"41900-400-01",2009,9
"41900-500-02",2009,10
"42002-101-02",2010,7
"42002-200-13",2010,12
"42002-201-05",2009,11
"42002-201-35",2009,11
"42002-202-01",2011,5
"42002-202-02",2011,5
"42002-202-03",2011,5
"42002-202-04",2011,5
"42002-202-05",2011,5
"42002-202-08",2011,5
"42002-202-35",2011,5
"42002-203-02",2009,10
"42002-203-35",2009,10
"42002-207-05",2011,9
"42002-210-02",2009,6
"42002-210-05",2009,6
"42002-401-63",2012,2
"42002-401-70",2012,2
"42002-401-71",2012,2
"42002-401-72",2012,2
"42002-401-73",2012,2
"42002-401-94",2012,2
"42002-401-95",2012,2
"42002-402-63",2012,2
"42002-402-70",2012,2
"42002-402-71",2012,2
"42002-402-72",2012,2
"42002-402-73",2012,2
"42002-402-94",2012,2
"42002-402-95",2012,2
"42002-403-63",2012,2
"42002-403-70",2012,2
"42002-403-71",2012,2
"42002-403-72",2012,2
"42002-403-73",2012,2
"42002-403-94",2012,2
"42002-404-70",2010,2
"42002-404-71",2010,2
"42002-404-72",2010,2
"42002-404-73",2010,2
"42002-411-09",2012,3
"42002-416-72",2012,7
"42002-416-73",2012,7
"42002-416-96",2012,7
"42002-419-72",2011,2
"42002-420-16",2012,5
"42002-420-32",2012,5
"42002-421-71",2009,11
"42002-421-72",2009,11
"42002-421-73",2009,11
"42002-421-95",2009,11
"42002-423-71",2009,6
"42002-423-72",2009,6
"42002-423-73",2009,6
"42002-427-16",2010,7
"42002-427-32",2010,7
"42002-428-09",2012,11
"42002-440-01",2012,3
"42002-440-03",2012,3
"42002-442-16",2012,3
"42002-445-71",2013,12
"42002-446-71",2013,12
"42002-446-72",2013,12
"42002-447-70",2012,7
"42002-447-71",2012,7
"42002-447-72",2012,7
"42002-447-73",2012,7
"42002-447-95",2012,7
"42002-448-70",2012,7
"42002-448-71",2012,7
"42002-448-72",2012,7
"42002-448-73",2012,7
"42002-448-95",2012,7
"42002-449-70",2012,7
"42002-449-71",2012,7
"42002-449-72",2012,7
"42002-450-71",2011,12
"42002-506-95",2012,7
"42002-507-71",2012,7
"42002-507-72",2012,7
"42002-507-73",2012,7
"42002-507-95",2012,7
"42002-507-96",2012,7
"42002-508-03",2012,7
"42002-509-08",2013,12
"42002-509-16",2013,12
"42002-509-32",2013,12
"42002-512-16",2014,9
"42002-512-32",2014,9
"42002-514-16",2014,7
"42002-514-32",2014,7
"42002-516-16",2014,6
"42002-516-32",2014,6
"42002-616-01",2012,3
"42002-617-01",2012,3
"42002-618-72",2014,5
"42002-619-72",2014,10
"42002-621-16",2010,7
"42002-621-32",2010,7
"42021-030-01",2014,12
"42021-031-03",2016,12
"42021-032-05",2017,8
"42021-033-03",2017,8
"42021-034-03",2017,8
"42023-105-01",2007,11
"42023-106-01",2007,11
"42023-107-01",2007,11
"42023-107-06",2007,11
"42023-109-01",2007,11
"42023-110-01",2007,11
"42023-111-01",2007,11
"42023-112-01",2007,11
"42023-113-10",2007,10
"42023-114-10",2007,10
"42023-115-10",2007,10
"42023-116-02",2008,2
"42023-120-01",2013,5
"42023-121-05",2009,8
"42023-124-01",2008,8
"42023-125-01",2008,8
"42023-129-01",2014,7
"42023-144-01",2013,4
"42023-146-25",2014,8
"42023-149-01",2016,8
"42023-151-01",2013,3
"42023-157-01",2015,7
"42023-157-89",2016,5
"42023-157-99",2016,9
"42023-159-25",2013,7
"42023-161-01",2015,12
"42023-164-25",2014,11
"42023-167-01",2013,5
"42023-168-01",2014,3
"42023-172-04",2016,10
"42023-173-25",2017,3
"42023-179-05",2015,7
"42023-182-01",2015,6
"42023-188-10",2017,4
"42023-189-10",2017,4
"42023-190-01",2017,2
"42023-191-10",2016,8
"42023-192-10",2016,8
"42023-196-25",2017,2
"42023-201-01",2011,6
"42023-202-01",2011,6
"42023-203-01",2011,6
"42023-216-25",2017,2
"42043-140-01",2007,12
"42043-140-05",2007,12
"42043-141-01",2008,1
"42043-141-05",2008,1
"42043-142-38",2007,4
"42043-142-58",2007,4
"42043-143-38",2007,4
"42043-143-58",2007,4
"42043-150-23",2009,5
"42043-160-01",2013,8
"42043-160-03",2013,8
"42043-160-90",2013,8
"42043-161-01",2013,8
"42043-161-03",2013,8
"42043-161-90",2013,8
"42043-170-09",2009,11
"42043-171-09",2009,11
"42043-190-04",2011,9
"42043-190-05",2011,9
"42043-191-04",2011,9
"42043-191-05",2011,9
"42043-192-04",2011,9
"42043-192-05",2011,9
"42043-193-06",2011,9
"42043-230-06",2016,4
"42043-230-20",2016,4
"42043-231-06",2016,4
"42043-231-20",2016,4
"42043-242-01",2015,12
"42043-242-50",2015,12
"42043-250-03",2014,7
"42043-250-06",2014,7
"42043-251-38",2013,10
"42043-251-67",2013,10
"42043-252-38",2013,10
"42043-252-67",2013,10
"42043-262-38",2015,8
"42043-262-57",2015,8
"42043-262-77",2015,8
"42043-263-38",2015,8
"42043-263-57",2015,8
"42043-263-77",2015,8
"42043-320-03",2014,9
"42043-321-01",2014,9
"42043-322-01",2014,9
"42043-370-90",2015,3
"42043-371-01",2015,3
"42043-371-90",2015,3
"42043-390-02",2016,4
"42043-390-20",2016,4
"42043-390-21",2016,4
"42046-002-03",2010,8
"42068-001-01",1973,1
"42068-001-02",1973,1
"42068-001-03",1973,1
"42068-001-04",1973,1
"42068-001-05",1973,1
"42068-002-01",1973,1
"42068-002-02",1973,1
"42086-101-01",2013,4
"42126-5200-0",2014,6
"42126-6100-1",2007,11
"42126-6100-2",2007,11
"42126-6200-1",2007,11
"42126-6200-2",2007,11
"42126-6310-1",2010,1
"42126-6400-1",2015,1
"42139-001-01",1988,1
"42139-001-02",1988,1
"42139-001-03",1988,1
"42139-001-04",1988,1
"42139-001-05",1988,1
"42139-001-06",1988,1
"42139-001-07",1988,1
"42139-001-08",1988,1
"42139-001-09",1988,1
"42139-001-10",1988,1
"42139-001-11",1988,1
"42139-001-12",1988,1
"42165-0001-0",2007,1
"42165-0001-1",2007,1
"42165-0001-2",2007,1
"42165-0001-3",2007,1
"42165-0001-4",2007,1
"42165-0001-5",2007,1
"42165-0001-6",2007,1
"42165-0001-7",2007,1
"42165-0001-8",2007,1
"42165-0001-9",2007,1
"42165-0002-1",2007,1
"42165-0002-2",2007,1
"42165-0002-3",2007,1
"42165-0002-4",2007,1
"42192-103-16",2008,2
"42192-104-06",2008,2
"42192-105-16",2009,1
"42192-118-07",2010,2
"42192-125-60",2010,8
"42192-129-16",2010,12
"42192-130-02",2011,4
"42192-134-40",2011,5
"42192-135-10",2011,9
"42192-136-06",2010,9
"42192-136-08",2010,9
"42192-136-12",2010,9
"42192-139-01",2011,7
"42192-140-14",2011,2
"42192-140-20",2011,2
"42192-143-01",2011,2
"42192-143-60",2011,2
"42192-144-16",2011,7
"42192-146-12",2010,12
"42192-147-08",2008,2
"42192-149-02",2011,7
"42192-150-02",2008,2
"42192-151-01",2011,1
"42192-152-06",2008,6
"42192-156-10",2011,2
"42192-327-01",2010,11
"42192-328-01",2010,11
"42192-329-01",2010,11
"42192-330-01",2010,11
"42192-331-01",2010,11
"42192-338-01",2011,5
"42192-339-01",2011,5
"42192-340-01",2011,5
"42192-365-10",2011,5
"42192-366-10",2011,5
"42192-607-04",2016,9
"42192-607-16",2016,9
"42192-608-16",2012,10
"42192-612-16",2017,6
"42192-714-01",2011,9
"42192-801-01",2011,8
"42192-802-01",2011,8
"42195-015-01",2017,9
"42195-121-06",2018,1
"42195-149-12",2018,1
"42195-150-21",2017,8
"42195-150-49",2017,8
"42195-210-10",2013,10
"42195-308-09",2012,8
"42195-471-01",2018,2
"42195-550-14",2012,8
"42195-600-10",2012,8
"42195-840-10",2015,8
"42195-955-10",2017,8
"42209-1995-1",2008,9
"42209-1995-2",2008,9
"42209-1995-3",2008,9
"42211-101-01",1985,10
"42211-101-11",1985,10
"42211-102-43",1992,8
"42211-201-00",2015,7
"42211-202-43",2015,7
"42211-203-23",2013,10
"42211-203-29",2013,10
"42211-203-43",2013,10
"42211-204-23",2013,10
"42211-204-29",2013,10
"42211-204-43",2013,10
"42211-205-23",2015,10
"42211-205-29",2015,10
"42211-205-41",2015,10
"42211-206-23",2015,10
"42211-206-29",2015,10
"42211-206-41",2015,10
"42213-042-28",2011,4
"42213-042-80",2011,4
"42213-160-93",2012,6
"42213-161-93",2012,6
"42213-162-83",2012,6
"42213-360-28",2011,4
"42213-360-80",2011,4
"42213-365-48",2012,5
"42213-370-09",2011,4
"42213-370-28",2011,4
"42213-370-80",2011,4
"42213-400-28",2011,12
"42217-100-01",2010,6
"42217-200-05",2010,6
"42217-201-10",2010,6
"42217-203-10",2010,6
"42217-204-04",2010,6
"42217-205-10",2010,6
"42217-206-60",2010,6
"42217-207-56",2010,6
"42227-081-05",2008,12
"42241-001-01",2011,11
"42241-001-02",2011,11
"42241-001-03",2011,11
"42241-001-04",2011,11
"42241-001-05",2011,11
"42241-001-06",2011,11
"42241-001-07",2011,11
"42241-001-08",2011,11
"42241-001-09",2011,11
"42241-001-10",2011,11
"42241-001-11",2011,11
"42241-001-12",2011,11
"42241-001-13",2011,11
"42241-002-01",2011,11
"42241-002-02",2011,11
"42241-002-03",2011,11
"42241-002-04",2011,11
"42241-002-05",2011,11
"42241-002-06",2011,11
"42241-002-07",2011,11
"42241-002-08",2011,11
"42241-002-09",2011,11
"42241-002-10",2011,11
"42241-002-11",2011,11
"42241-002-12",2011,11
"42254-001-10",1999,10
"42254-002-05",2011,2
"42254-003-35",2010,1
"42254-004-67",2001,10
"42254-005-30",2008,10
"42254-006-30",2000,4
"42254-008-30",2010,7
"42254-009-30",2010,7
"42254-010-30",1971,7
"42254-011-90",2008,8
"42254-012-30",2010,4
"42254-013-15",1994,4
"42254-014-30",2009,6
"42254-015-60",1990,11
"42254-019-90",1996,12
"42254-022-30",2011,7
"42254-023-25",1997,5
"42254-025-30",2002,11
"42254-025-90",2002,11
"42254-028-90",2002,11
"42254-029-30",2010,7
"42254-029-60",2010,7
"42254-029-90",2010,7
"42254-030-15",2011,6
"42254-031-15",2011,6
"42254-032-30",2008,2
"42254-032-90",2008,2
"42254-033-03",2010,6
"42254-033-14",2010,6
"42254-033-20",2010,6
"42254-033-30",2010,6
"42254-033-60",2010,6
"42254-033-90",2010,6
"42254-034-20",2009,11
"42254-034-21",2009,11
"42254-034-30",2009,11
"42254-034-60",2009,11
"42254-034-90",2009,11
"42254-035-07",2010,3
"42254-035-30",2010,3
"42254-035-40",2010,3
"42254-035-60",2010,3
"42254-035-90",2010,3
"42254-036-14",2008,8
"42254-036-20",2008,8
"42254-036-60",2008,8
"42254-036-90",2008,8
"42254-037-30",2011,1
"42254-037-60",2011,1
"42254-038-07",2010,3
"42254-038-40",2010,3
"42254-039-30",2008,4
"42254-040-30",2007,11
"42254-041-25",2011,3
"42254-043-60",2007,10
"42254-043-72",2007,10
"42254-045-10",2011,3
"42254-045-15",2011,3
"42254-045-20",2011,3
"42254-045-30",2011,3
"42254-046-30",2007,12
"42254-048-60",2010,6
"42254-049-21",2010,5
